TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF
11/4/2005,1.1933,A,F
11/7/2005,1.1824,A,F
11/8/2005,1.1741,A,F
11/9/2005,1.1738,A,F
11/10/2005,1.1762,A,F
11/11/2005,1.1697,A,F
11/14/2005,1.1713,A,F
11/15/2005,1.1667,A,F
11/16/2005,1.1677,A,F
11/17/2005,1.1692,A,F
11/18/2005,1.1679,A,F
11/21/2005,1.1811,A,F
11/22/2005,1.1701,A,F
11/23/2005,1.1776,A,F
11/24/2005,1.1783,A,F
11/25/2005,1.1763,A,F
11/28/2005,1.1726,A,F
11/29/2005,1.1793,A,F
11/30/2005,1.1769,A,F
12/1/2005,1.1745,A,F
12/2/2005,1.1697,A,F
12/5/2005,1.1767,A,F
12/6/2005,1.1783,A,F
12/7/2005,1.171,A,F
12/8/2005,1.1764,A,F
12/9/2005,1.1785,A,F
12/12/2005,1.1925,A,F
12/13/2005,1.1925,A,F
12/14/2005,1.202,A,F
12/15/2005,1.1999,A,F
12/16/2005,1.1983,A,F
12/19/2005,1.1977,A,F
12/20/2005,1.1955,A,F
12/21/2005,1.1872,A,F
12/22/2005,1.1822,A,F
12/23/2005,1.1859,A,F
12/27/2005,1.1852,A,F
12/28/2005,1.1916,A,F
12/29/2005,1.1825,A,F
12/30/2005,1.1797,A,F
1/2/2006,1.1826,A,F
1/3/2006,1.1875,A,F
1/4/2006,1.2083,A,F
1/5/2006,1.2088,A,F
1/6/2006,1.2093,A,F
1/9/2006,1.2078,A,F
1/10/2006,1.2064,A,F
1/11/2006,1.2088,A,F
1/12/2006,1.2113,A,F
1/13/2006,1.2039,A,F
1/16/2006,1.2112,A,F
1/17/2006,1.2075,A,F
1/18/2006,1.2125,A,F
1/19/2006,1.2073,A,F
1/20/2006,1.2068,A,F
1/23/2006,1.2277,A,F
1/24/2006,1.2272,A,F
1/25/2006,1.2294,A,F
1/26/2006,1.2254,A,F
1/27/2006,1.2172,A,F
1/30/2006,1.2082,A,F
1/31/2006,1.2118,A,F
2/1/2006,1.2092,A,F
2/2/2006,1.2066,A,F
2/3/2006,1.2061,A,F
2/6/2006,1.1981,A,F
2/7/2006,1.1973,A,F
2/8/2006,1.1948,A,F
2/9/2006,1.1972,A,F
2/10/2006,1.197,A,F
2/13/2006,1.1888,A,F
2/14/2006,1.1898,A,F
2/15/2006,1.1904,A,F
2/16/2006,1.1858,A,F
2/17/2006,1.1863,A,F
2/20/2006,1.1932,A,F
2/21/2006,1.1906,A,F
2/22/2006,1.1875,A,F
2/23/2006,1.1957,A,F
2/24/2006,1.1896,A,F
2/27/2006,1.1852,A,F
2/28/2006,1.1875,A,F
3/1/2006,1.1954,A,F
3/2/2006,1.1921,A,F
3/3/2006,1.202,A,F
3/6/2006,1.2017,A,F
3/7/2006,1.1913,A,F
3/8/2006,1.1914,A,F
3/9/2006,1.192,A,F
3/10/2006,1.1919,A,F
3/13/2006,1.1922,A,F
3/14/2006,1.1948,A,F
3/15/2006,1.2026,A,F
3/16/2006,1.2069,A,F
3/17/2006,1.2185,A,F
3/20/2006,1.2174,A,F
3/21/2006,1.2144,A,F
3/22/2006,1.2069,A,F
3/23/2006,1.2055,A,F
3/24/2006,1.1969,A,F
3/27/2006,1.2025,A,F
3/28/2006,1.2084,A,F
3/29/2006,1.2012,A,F
3/30/2006,1.2096,A,F
3/31/2006,1.2104,A,F
4/3/2006,1.2063,A,F
4/4/2006,1.2217,A,F
4/5/2006,1.2262,A,F
4/6/2006,1.2312,A,F
4/7/2006,1.2179,A,F
4/10/2006,1.2099,A,F
4/11/2006,1.2105,A,F
4/12/2006,1.2125,A,F
4/13/2006,1.2094,A,F
4/18/2006,1.2252,A,F
4/19/2006,1.2346,A,F
4/20/2006,1.2346,A,F
4/21/2006,1.2315,A,F
4/24/2006,1.2365,A,F
4/25/2006,1.2425,A,F
4/26/2006,1.2425,A,F
4/27/2006,1.2414,A,F
4/28/2006,1.2537,A,F
5/2/2006,1.2643,A,F
5/3/2006,1.2622,A,F
5/4/2006,1.2592,A,F
5/5/2006,1.2688,A,F
5/8/2006,1.2756,A,F
5/9/2006,1.2697,A,F
5/10/2006,1.2779,A,F
5/11/2006,1.2716,A,F
5/12/2006,1.2914,A,F
5/15/2006,1.2826,A,F
5/16/2006,1.2817,A,F
5/17/2006,1.2882,A,F
5/18/2006,1.277,A,F
5/19/2006,1.2767,A,F
5/22/2006,1.2753,A,F
5/23/2006,1.2841,A,F
5/24/2006,1.2851,A,F
5/25/2006,1.2755,A,F
5/26/2006,1.2797,A,F
5/29/2006,1.2758,A,F
5/30/2006,1.2839,A,F
5/31/2006,1.2868,A,F
6/1/2006,1.2736,A,F
6/2/2006,1.2815,A,F
6/5/2006,1.2958,A,F
6/6/2006,1.2847,A,F
6/7/2006,1.2789,A,F
6/8/2006,1.2735,A,F
6/9/2006,1.2659,A,F
6/12/2006,1.2572,A,F
6/13/2006,1.2571,A,F
6/14/2006,1.2563,A,F
6/15/2006,1.261,A,F
6/16/2006,1.2651,A,F
6/19/2006,1.2591,A,F
6/20/2006,1.2546,A,F
6/21/2006,1.2632,A,F
6/22/2006,1.2582,A,F
6/23/2006,1.2502,A,F
6/26/2006,1.2561,A,F
6/27/2006,1.2567,A,F
6/28/2006,1.257,A,F
6/29/2006,1.2529,A,F
6/30/2006,1.2713,A,F
7/3/2006,1.279,A,F
7/4/2006,1.2791,A,F
7/5/2006,1.2794,A,F
7/6/2006,1.2735,A,F
7/7/2006,1.2778,A,F
7/10/2006,1.2752,A,F
7/11/2006,1.2736,A,F
7/12/2006,1.2722,A,F
7/13/2006,1.2692,A,F
7/14/2006,1.2666,A,F
7/17/2006,1.2541,A,F
7/18/2006,1.2531,A,F
7/19/2006,1.2482,A,F
7/20/2006,1.2643,A,F
7/21/2006,1.268,A,F
7/24/2006,1.2633,A,F
7/25/2006,1.2636,A,F
7/26/2006,1.2587,A,F
7/27/2006,1.2737,A,F
7/28/2006,1.2664,A,F
7/31/2006,1.2767,A,F
8/1/2006,1.2759,A,F
8/2/2006,1.2798,A,F
8/3/2006,1.2781,A,F
8/4/2006,1.2792,A,F
8/7/2006,1.285,A,F
8/8/2006,1.2839,A,F
8/9/2006,1.2879,A,F
8/10/2006,1.2857,A,F
8/11/2006,1.2775,A,F
8/14/2006,1.2718,A,F
8/15/2006,1.2725,A,F
8/16/2006,1.2793,A,F
8/17/2006,1.2879,A,F
8/18/2006,1.2802,A,F
8/21/2006,1.2919,A,F
8/22/2006,1.2812,A,F
8/23/2006,1.2812,A,F
8/24/2006,1.2831,A,F
8/25/2006,1.2762,A,F
8/28/2006,1.28,A,F
8/29/2006,1.2808,A,F
8/30/2006,1.2818,A,F
8/31/2006,1.2851,A,F
9/1/2006,1.2817,A,F
9/4/2006,1.2852,A,F
9/5/2006,1.281,A,F
9/6/2006,1.2793,A,F
9/7/2006,1.2731,A,F
9/8/2006,1.2713,A,F
9/11/2006,1.2713,A,F
9/12/2006,1.2709,A,F
9/13/2006,1.2677,A,F
9/14/2006,1.2723,A,F
9/15/2006,1.2675,A,F
9/18/2006,1.2665,A,F
9/19/2006,1.2654,A,F
9/20/2006,1.2676,A,F
9/21/2006,1.2731,A,F
9/22/2006,1.2817,A,F
9/25/2006,1.2768,A,F
9/26/2006,1.2695,A,F
9/27/2006,1.2684,A,F
9/28/2006,1.2713,A,F
9/29/2006,1.266,A,F
10/2/2006,1.2685,A,F
10/3/2006,1.2737,A,F
10/4/2006,1.2684,A,F
10/5/2006,1.2721,A,F
10/6/2006,1.2664,A,F
10/9/2006,1.2603,A,F
10/10/2006,1.2538,A,F
10/11/2006,1.2543,A,F
10/12/2006,1.2531,A,F
10/13/2006,1.255,A,F
10/16/2006,1.2515,A,F
10/17/2006,1.2524,A,F
10/18/2006,1.2543,A,F
10/19/2006,1.2561,A,F
10/20/2006,1.2618,A,F
10/23/2006,1.2556,A,F
10/24/2006,1.2541,A,F
10/25/2006,1.258,A,F
10/26/2006,1.2653,A,F
10/27/2006,1.2683,A,F
10/30/2006,1.2717,A,F
10/31/2006,1.2696,A,F
11/1/2006,1.2757,A,F
11/2/2006,1.2767,A,F
11/3/2006,1.276,A,F
11/6/2006,1.2702,A,F
11/7/2006,1.2755,A,F
11/8/2006,1.2776,A,F
11/9/2006,1.2796,A,F
11/10/2006,1.2864,A,F
11/13/2006,1.283,A,F
11/14/2006,1.2824,A,F
11/15/2006,1.2792,A,F
11/16/2006,1.2804,A,F
11/17/2006,1.2774,A,F
11/20/2006,1.2841,A,F
11/21/2006,1.2814,A,F
11/22/2006,1.2886,A,F
11/23/2006,1.2953,A,F
11/24/2006,1.3078,A,F
11/27/2006,1.3114,A,F
11/28/2006,1.3147,A,F
11/29/2006,1.3157,A,F
11/30/2006,1.32,A,F
12/1/2006,1.3244,A,F
12/4/2006,1.3309,A,F
12/5/2006,1.3331,A,F
12/6/2006,1.3274,A,F
12/7/2006,1.3297,A,F
12/8/2006,1.3276,A,F
12/11/2006,1.3177,A,F
12/12/2006,1.3244,A,F
12/13/2006,1.3265,A,F
12/14/2006,1.3192,A,F
12/15/2006,1.3106,A,F
12/18/2006,1.3095,A,F
12/19/2006,1.3158,A,F
12/20/2006,1.3203,A,F
12/21/2006,1.3178,A,F
12/22/2006,1.3192,A,F
12/27/2006,1.3159,A,F
12/28/2006,1.3173,A,F
12/29/2006,1.317,A,F
1/2/2007,1.327,A,F
1/3/2007,1.3231,A,F
1/4/2007,1.3106,A,F
1/5/2007,1.3084,A,F
1/8/2007,1.3006,A,F
1/9/2007,1.3018,A,F
1/10/2007,1.2988,A,F
1/11/2007,1.2984,A,F
1/12/2007,1.2893,A,F
1/15/2007,1.2941,A,F
1/16/2007,1.2953,A,F
1/17/2007,1.2909,A,F
1/18/2007,1.2922,A,F
1/19/2007,1.2958,A,F
1/22/2007,1.2936,A,F
1/23/2007,1.304,A,F
1/24/2007,1.3005,A,F
1/25/2007,1.2978,A,F
1/26/2007,1.2901,A,F
1/29/2007,1.2921,A,F
1/30/2007,1.2972,A,F
1/31/2007,1.2954,A,F
2/1/2007,1.302,A,F
2/2/2007,1.302,A,F
2/5/2007,1.2925,A,F
2/6/2007,1.2955,A,F
2/7/2007,1.2987,A,F
2/8/2007,1.2991,A,F
2/9/2007,1.3007,A,F
2/12/2007,1.2956,A,F
2/13/2007,1.3022,A,F
2/14/2007,1.3082,A,F
2/15/2007,1.3137,A,F
2/16/2007,1.3119,A,F
2/19/2007,1.3132,A,F
2/20/2007,1.3145,A,F
2/21/2007,1.3145,A,F
2/22/2007,1.3106,A,F
2/23/2007,1.3134,A,F
2/26/2007,1.316,A,F
2/27/2007,1.323,A,F
2/28/2007,1.3211,A,F
3/1/2007,1.3225,A,F
3/2/2007,1.3163,A,F
3/5/2007,1.3083,A,F
3/6/2007,1.31,A,F
3/7/2007,1.3135,A,F
3/8/2007,1.3152,A,F
3/9/2007,1.3155,A,F
3/12/2007,1.3156,A,F
3/13/2007,1.3218,A,F
3/14/2007,1.3183,A,F
3/15/2007,1.3226,A,F
3/16/2007,1.3325,A,F
3/19/2007,1.3303,A,F
3/20/2007,1.3296,A,F
3/21/2007,1.3293,A,F
3/22/2007,1.3351,A,F
3/23/2007,1.3327,A,F
3/26/2007,1.3265,A,F
3/27/2007,1.3347,A,F
3/28/2007,1.3348,A,F
3/29/2007,1.3352,A,F
3/30/2007,1.3318,A,F
4/2/2007,1.3366,A,F
4/3/2007,1.3358,A,F
4/4/2007,1.3352,A,F
4/5/2007,1.3373,A,F
4/10/2007,1.3426,A,F
4/11/2007,1.3418,A,F
4/12/2007,1.3467,A,F
4/13/2007,1.3532,A,F
4/16/2007,1.355,A,F
4/17/2007,1.3549,A,F
4/18/2007,1.3577,A,F
4/19/2007,1.3601,A,F
4/20/2007,1.3606,A,F
4/23/2007,1.3557,A,F
4/24/2007,1.3582,A,F
4/25/2007,1.3649,A,F
4/26/2007,1.3596,A,F
4/27/2007,1.3643,A,F
4/30/2007,1.3605,A,F
5/2/2007,1.3588,A,F
5/3/2007,1.3613,A,F
5/4/2007,1.3561,A,F
5/7/2007,1.3615,A,F
5/8/2007,1.3558,A,F
5/9/2007,1.3535,A,F
5/10/2007,1.3527,A,F
5/11/2007,1.3486,A,F
5/14/2007,1.3549,A,F
5/15/2007,1.3538,A,F
5/16/2007,1.3574,A,F
5/17/2007,1.3516,A,F
5/18/2007,1.3477,A,F
5/21/2007,1.3444,A,F
5/22/2007,1.3454,A,F
5/23/2007,1.349,A,F
5/24/2007,1.3448,A,F
5/25/2007,1.3441,A,F
5/28/2007,1.3453,A,F
5/29/2007,1.3509,A,F
5/30/2007,1.342,A,F
5/31/2007,1.3453,A,F
6/1/2007,1.3436,A,F
6/4/2007,1.3482,A,F
6/5/2007,1.3532,A,F
6/6/2007,1.3513,A,F
6/7/2007,1.347,A,F
6/8/2007,1.3349,A,F
6/11/2007,1.3355,A,F
6/12/2007,1.3345,A,F
6/13/2007,1.3287,A,F
6/14/2007,1.3304,A,F
6/15/2007,1.3314,A,F
6/18/2007,1.3404,A,F
6/19/2007,1.3403,A,F
6/20/2007,1.3427,A,F
6/21/2007,1.3397,A,F
6/22/2007,1.3441,A,F
6/25/2007,1.3461,A,F
6/26/2007,1.346,A,F
6/27/2007,1.3438,A,F
6/28/2007,1.3467,A,F
6/29/2007,1.3505,A,F
7/2/2007,1.3588,A,F
7/3/2007,1.3601,A,F
7/4/2007,1.3618,A,F
7/5/2007,1.364,A,F
7/6/2007,1.3596,A,F
7/9/2007,1.3621,A,F
7/10/2007,1.3666,A,F
7/11/2007,1.3753,A,F
7/12/2007,1.3788,A,F
7/13/2007,1.3782,A,F
7/16/2007,1.3781,A,F
7/17/2007,1.3771,A,F
7/18/2007,1.3779,A,F
7/19/2007,1.382,A,F
7/20/2007,1.3803,A,F
7/23/2007,1.3821,A,F
7/24/2007,1.3833,A,F
7/25/2007,1.3743,A,F
7/26/2007,1.3722,A,F
7/27/2007,1.3651,A,F
7/30/2007,1.3659,A,F
7/31/2007,1.3707,A,F
8/1/2007,1.3663,A,F
8/2/2007,1.3664,A,F
8/3/2007,1.3694,A,F
8/6/2007,1.3818,A,F
8/7/2007,1.3794,A,F
8/8/2007,1.3794,A,F
8/9/2007,1.3729,A,F
8/10/2007,1.365,A,F
8/13/2007,1.3651,A,F
8/14/2007,1.3591,A,F
8/15/2007,1.3476,A,F
8/16/2007,1.3405,A,F
8/17/2007,1.3454,A,F
8/20/2007,1.3476,A,F
8/21/2007,1.3508,A,F
8/22/2007,1.3493,A,F
8/23/2007,1.3574,A,F
8/24/2007,1.3615,A,F
8/27/2007,1.3658,A,F
8/28/2007,1.3664,A,F
8/29/2007,1.3631,A,F
8/30/2007,1.361,A,F
8/31/2007,1.3705,A,F
9/3/2007,1.3632,A,F
9/4/2007,1.358,A,F
9/5/2007,1.3588,A,F
9/6/2007,1.3669,A,F
9/7/2007,1.3696,A,F
9/10/2007,1.3795,A,F
9/11/2007,1.3824,A,F
9/12/2007,1.3885,A,F
9/13/2007,1.3897,A,F
9/14/2007,1.386,A,F
9/17/2007,1.3877,A,F
9/18/2007,1.3867,A,F
9/19/2007,1.3975,A,F
9/20/2007,1.403,A,F
9/21/2007,1.4049,A,F
9/24/2007,1.4113,A,F
9/25/2007,1.4106,A,F
9/26/2007,1.4127,A,F
9/27/2007,1.418,A,F
9/28/2007,1.4179,A,F
10/1/2007,1.4232,A,F
10/2/2007,1.4165,A,F
10/3/2007,1.4195,A,F
10/4/2007,1.4109,A,F
10/5/2007,1.4136,A,F
10/8/2007,1.4089,A,F
10/9/2007,1.4037,A,F
10/10/2007,1.4146,A,F
10/11/2007,1.4199,A,F
10/12/2007,1.4173,A,F
10/15/2007,1.4226,A,F
10/16/2007,1.415,A,F
10/17/2007,1.42,A,F
10/18/2007,1.4299,A,F
10/19/2007,1.4288,A,F
10/22/2007,1.4166,A,F
10/23/2007,1.4254,A,F
10/24/2007,1.423,A,F
10/25/2007,1.4309,A,F
10/26/2007,1.4384,A,F
10/29/2007,1.4391,A,F
10/30/2007,1.4407,A,F
10/31/2007,1.4447,A,F
11/1/2007,1.4423,A,F
11/2/2007,1.4479,A,F
11/5/2007,1.4488,A,F
11/6/2007,1.4547,A,F
11/7/2007,1.4722,A,F
11/8/2007,1.4666,A,F
11/9/2007,1.4683,A,F
11/12/2007,1.4579,A,F
11/13/2007,1.4607,A,F
11/14/2007,1.47,A,F
11/15/2007,1.4639,A,F
11/16/2007,1.4651,A,F
11/19/2007,1.4654,A,F
11/20/2007,1.4785,A,F
11/21/2007,1.4814,A,F
11/22/2007,1.4829,A,F
11/23/2007,1.4809,A,F
11/26/2007,1.4845,A,F
11/27/2007,1.4874,A,F
11/28/2007,1.4747,A,F
11/29/2007,1.4738,A,F
11/30/2007,1.4761,A,F
12/3/2007,1.4666,A,F
12/4/2007,1.4741,A,F
12/5/2007,1.472,A,F
12/6/2007,1.4554,A,F
12/7/2007,1.4649,A,F
12/10/2007,1.4718,A,F
12/11/2007,1.4672,A,F
12/12/2007,1.4675,A,F
12/13/2007,1.4683,A,F
12/14/2007,1.4509,A,F
12/17/2007,1.4393,A,F
12/18/2007,1.4416,A,F
12/19/2007,1.4385,A,F
12/20/2007,1.4349,A,F
12/21/2007,1.438,A,F
12/24/2007,1.4398,A,F
12/27/2007,1.4516,A,F
12/28/2007,1.4692,A,F
12/31/2007,1.4721,A,F
1/2/2008,1.4688,A,F
1/3/2008,1.4753,A,F
1/4/2008,1.4727,A,F
1/7/2008,1.4723,A,F
1/8/2008,1.4705,A,F
1/9/2008,1.468,A,F
1/10/2008,1.4662,A,F
1/11/2008,1.4792,A,F
1/14/2008,1.4895,A,F
1/15/2008,1.4886,A,F
1/16/2008,1.4792,A,F
1/17/2008,1.4691,A,F
1/18/2008,1.4674,A,F
1/21/2008,1.4482,A,F
1/22/2008,1.4494,A,F
1/23/2008,1.4574,A,F
1/24/2008,1.4663,A,F
1/25/2008,1.4705,A,F
1/28/2008,1.4755,A,F
1/29/2008,1.4773,A,F
1/30/2008,1.481,A,F
1/31/2008,1.487,A,F
2/1/2008,1.4889,A,F
2/4/2008,1.4829,A,F
2/5/2008,1.4688,A,F
2/6/2008,1.4621,A,F
2/7/2008,1.4569,A,F
2/8/2008,1.4513,A,F
2/11/2008,1.4542,A,F
2/12/2008,1.4538,A,F
2/13/2008,1.4586,A,F
2/14/2008,1.4626,A,F
2/15/2008,1.4674,A,F
2/18/2008,1.4636,A,F
2/19/2008,1.4742,A,F
2/20/2008,1.4656,A,F
2/21/2008,1.4736,A,F
2/22/2008,1.4848,A,F
2/25/2008,1.4817,A,F
2/26/2008,1.4874,A,F
2/27/2008,1.5044,A,F
2/28/2008,1.5121,A,F
2/29/2008,1.5167,A,F
3/3/2008,1.5203,A,F
3/4/2008,1.5206,A,F
3/5/2008,1.5196,A,F
3/6/2008,1.5319,A,F
3/7/2008,1.5417,A,F
3/10/2008,1.534,A,F
3/11/2008,1.5379,A,F
3/12/2008,1.5477,A,F
3/13/2008,1.5577,A,F
3/14/2008,1.5561,A,F
3/17/2008,1.577,A,F
3/18/2008,1.5771,A,F
3/19/2008,1.5692,A,F
3/20/2008,1.5423,A,F
3/25/2008,1.5569,A,F
3/26/2008,1.571,A,F
3/27/2008,1.5786,A,F
3/28/2008,1.5796,A,F
3/31/2008,1.5812,A,F
4/1/2008,1.566,A,F
4/2/2008,1.5632,A,F
4/3/2008,1.5526,A,F
4/4/2008,1.5722,A,F
4/7/2008,1.5693,A,F
4/8/2008,1.5694,A,F
4/9/2008,1.5726,A,F
4/10/2008,1.5875,A,F
4/11/2008,1.5833,A,F
4/14/2008,1.5869,A,F
4/15/2008,1.5828,A,F
4/16/2008,1.5928,A,F
4/17/2008,1.5872,A,F
4/18/2008,1.578,A,F
4/21/2008,1.5898,A,F
4/22/2008,1.5931,A,F
4/23/2008,1.594,A,F
4/24/2008,1.5769,A,F
4/25/2008,1.5596,A,F
4/28/2008,1.5628,A,F
4/29/2008,1.5571,A,F
4/30/2008,1.554,A,F
5/2/2008,1.5458,A,F
5/5/2008,1.546,A,F
5/6/2008,1.5528,A,F
5/7/2008,1.543,A,F
5/8/2008,1.5347,A,F
5/9/2008,1.5458,A,F
5/12/2008,1.543,A,F
5/13/2008,1.5473,A,F
5/14/2008,1.5439,A,F
5/15/2008,1.5474,A,F
5/16/2008,1.5498,A,F
5/19/2008,1.5577,A,F
5/20/2008,1.5639,A,F
5/21/2008,1.5753,A,F
5/22/2008,1.5755,A,F
5/23/2008,1.5742,A,F
5/26/2008,1.5761,A,F
5/27/2008,1.576,A,F
5/28/2008,1.5656,A,F
5/29/2008,1.5551,A,F
5/30/2008,1.5508,A,F
6/2/2008,1.5521,A,F
6/3/2008,1.5593,A,F
6/4/2008,1.5466,A,F
6/5/2008,1.5402,A,F
6/6/2008,1.5597,A,F
6/9/2008,1.5784,A,F
6/10/2008,1.5526,A,F
6/11/2008,1.5515,A,F
6/12/2008,1.5417,A,F
6/13/2008,1.5336,A,F
6/16/2008,1.5459,A,F
6/17/2008,1.5477,A,F
6/18/2008,1.5493,A,F
6/19/2008,1.5481,A,F
6/20/2008,1.561,A,F
6/23/2008,1.5521,A,F
6/24/2008,1.5568,A,F
6/25/2008,1.5599,A,F
6/26/2008,1.5731,A,F
6/27/2008,1.5748,A,F
6/30/2008,1.5764,A,F
7/1/2008,1.5775,A,F
7/2/2008,1.5806,A,F
7/3/2008,1.5885,A,F
7/4/2008,1.5671,A,F
7/7/2008,1.5651,A,F
7/8/2008,1.5687,A,F
7/9/2008,1.5715,A,F
7/10/2008,1.5708,A,F
7/11/2008,1.5835,A,F
7/14/2008,1.5847,A,F
7/15/2008,1.599,A,F
7/16/2008,1.5888,A,F
7/17/2008,1.5849,A,F
7/18/2008,1.5816,A,F
7/21/2008,1.5858,A,F
7/22/2008,1.5919,A,F
7/23/2008,1.5741,A,F
7/24/2008,1.5677,A,F
7/25/2008,1.5734,A,F
7/28/2008,1.5746,A,F
7/29/2008,1.5705,A,F
7/30/2008,1.5589,A,F
7/31/2008,1.5611,A,F
8/1/2008,1.5574,A,F
8/4/2008,1.5566,A,F
8/5/2008,1.5487,A,F
8/6/2008,1.5478,A,F
8/7/2008,1.5471,A,F
8/8/2008,1.5074,A,F
8/11/2008,1.5012,A,F
8/12/2008,1.4907,A,F
8/13/2008,1.4903,A,F
8/14/2008,1.4907,A,F
8/15/2008,1.4729,A,F
8/18/2008,1.4704,A,F
8/19/2008,1.4677,A,F
8/20/2008,1.4734,A,F
8/21/2008,1.4814,A,F
8/22/2008,1.4808,A,F
8/25/2008,1.4767,A,F
8/26/2008,1.4598,A,F
8/27/2008,1.4767,A,F
8/28/2008,1.4771,A,F
8/29/2008,1.4735,A,F
9/1/2008,1.4621,A,F
9/2/2008,1.4516,A,F
9/3/2008,1.4441,A,F
9/4/2008,1.4488,A,F
9/5/2008,1.4247,A,F
9/8/2008,1.4214,A,F
9/9/2008,1.4144,A,F
9/10/2008,1.4094,A,F
9/11/2008,1.3934,A,F
9/12/2008,1.4066,A,F
9/15/2008,1.4151,A,F
9/16/2008,1.4267,A,F
9/17/2008,1.4224,A,F
9/18/2008,1.4502,A,F
9/19/2008,1.4236,A,F
9/22/2008,1.4571,A,F
9/23/2008,1.4731,A,F
9/24/2008,1.469,A,F
9/25/2008,1.47,A,F
9/26/2008,1.464,A,F
9/29/2008,1.4349,A,F
9/30/2008,1.4303,A,F
10/1/2008,1.4081,A,F
10/2/2008,1.3903,A,F
10/3/2008,1.3834,A,F
10/6/2008,1.3634,A,F
10/7/2008,1.3632,A,F
10/8/2008,1.3731,A,F
10/9/2008,1.3682,A,F
10/10/2008,1.3579,A,F
10/13/2008,1.3639,A,F
10/14/2008,1.3752,A,F
10/15/2008,1.3625,A,F
10/16/2008,1.3507,A,F
10/17/2008,1.3404,A,F
10/20/2008,1.3424,A,F
10/21/2008,1.3184,A,F
10/22/2008,1.2843,A,F
10/23/2008,1.281,A,F
10/24/2008,1.2596,A,F
10/27/2008,1.246,A,F
10/28/2008,1.2526,A,F
10/29/2008,1.277,A,F
10/30/2008,1.3035,A,F
10/31/2008,1.2757,A,F
11/3/2008,1.2822,A,F
11/4/2008,1.282,A,F
11/5/2008,1.287,A,F
11/6/2008,1.277,A,F
11/7/2008,1.2756,A,F
11/10/2008,1.2891,A,F
11/11/2008,1.2747,A,F
11/12/2008,1.253,A,F
11/13/2008,1.2525,A,F
11/14/2008,1.2675,A,F
11/17/2008,1.266,A,F
11/18/2008,1.2653,A,F
11/19/2008,1.2634,A,F
11/20/2008,1.2542,A,F
11/21/2008,1.2602,A,F
11/24/2008,1.2773,A,F
11/25/2008,1.2811,A,F
11/26/2008,1.2935,A,F
11/27/2008,1.29,A,F
11/28/2008,1.2727,A,F
12/1/2008,1.2608,A,F
12/2/2008,1.2697,A,F
12/3/2008,1.2623,A,F
12/4/2008,1.262,A,F
12/5/2008,1.2665,A,F
12/8/2008,1.2854,A,F
12/9/2008,1.2838,A,F
12/10/2008,1.2925,A,F
12/11/2008,1.3215,A,F
12/12/2008,1.334,A,F
12/15/2008,1.351,A,F
12/16/2008,1.369,A,F
12/17/2008,1.4059,A,F
12/18/2008,1.4616,A,F
12/19/2008,1.394,A,F
12/22/2008,1.397,A,F
12/23/2008,1.3978,A,F
12/24/2008,1.4005,A,F
12/29/2008,1.427,A,F
12/30/2008,1.4098,A,F
12/31/2008,1.3917,A,F
1/2/2009,1.3866,A,F
1/5/2009,1.3582,A,F
1/6/2009,1.3332,A,F
1/7/2009,1.3595,A,F
1/8/2009,1.3617,A,F
1/9/2009,1.3684,A,F
1/12/2009,1.3394,A,F
1/13/2009,1.3262,A,F
1/14/2009,1.3173,A,F
1/15/2009,1.3085,A,F
1/16/2009,1.327,A,F
1/19/2009,1.3182,A,F
1/20/2009,1.293,A,F
1/21/2009,1.291,A,F
1/22/2009,1.2984,A,F
1/23/2009,1.2795,A,F
1/26/2009,1.299,A,F
1/27/2009,1.3174,A,F
1/28/2009,1.326,A,F
1/29/2009,1.3111,A,F
1/30/2009,1.2816,A,F
2/2/2009,1.276,A,F
2/3/2009,1.2849,A,F
2/4/2009,1.2818,A,F
2/5/2009,1.2829,A,F
2/6/2009,1.2796,A,F
2/9/2009,1.3008,A,F
2/10/2009,1.2967,A,F
2/11/2009,1.2938,A,F
2/12/2009,1.2833,A,F
2/13/2009,1.2823,A,F
2/16/2009,1.2765,A,F
2/17/2009,1.2634,A,F
2/18/2009,1.2596,A,F
2/19/2009,1.2705,A,F
2/20/2009,1.2591,A,F
2/23/2009,1.2798,A,F
2/24/2009,1.2763,A,F
2/25/2009,1.2795,A,F
2/26/2009,1.2782,A,F
2/27/2009,1.2644,A,F
3/2/2009,1.2596,A,F
3/3/2009,1.2615,A,F
3/4/2009,1.2555,A,F
3/5/2009,1.2555,A,F
3/6/2009,1.2658,A,F
3/9/2009,1.2565,A,F
3/10/2009,1.2783,A,F
3/11/2009,1.2786,A,F
3/12/2009,1.2782,A,F
3/13/2009,1.2905,A,F
3/16/2009,1.3042,A,F
3/17/2009,1.2942,A,F
3/18/2009,1.313,A,F
3/19/2009,1.3671,A,F
3/20/2009,1.3549,A,F
3/23/2009,1.3558,A,F
3/24/2009,1.3507,A,F
3/25/2009,1.3494,A,F
3/26/2009,1.3607,A,F
3/27/2009,1.3295,A,F
3/30/2009,1.3193,A,F
3/31/2009,1.3308,A,F
4/1/2009,1.3246,A,F
4/2/2009,1.3392,A,F
4/3/2009,1.3425,A,F
4/6/2009,1.3496,A,F
4/7/2009,1.3255,A,F
4/8/2009,1.3231,A,F
4/9/2009,1.3273,A,F
4/14/2009,1.3276,A,F
4/15/2009,1.3173,A,F
